,segment,avg_grade,climb_category,climb_category_desc,distance,elev_difference,name,points,resource_state,starred,s_lat,s_lng,e_lat,e_lng,country_code,loc_name,efforts_log,hotel_distances,mean_hotel_distances,std_hotel_distances,median_hotel_distances,25_hotel_distances,75_hotel_distances,num_trainings,regional_code
36,2540080,3.5,1,4,2419.8,84.0,Strada Provinciale 27 Climb,czb`F}egyAY_@{AgCmAgBi@q@s@u@mFcFu@k@i@g@sBgD}@kAm@eAwBeE]k@}@cA_Au@WYaAqAmBwC_@]_BiAaAw@gAiAMSO_@_@mAKm@IiC@kAHgB?i@E}@QaAa@sA_@o@wCmES_@k@o@o@eAUkAEm@g@}EIaBA{AD}BDw@LyAX_Bf@yDx@kF,2,False,36.8837073538,14.7876781225,36.8934353907,14.8093538918,it,Modica,2.27646180417,23,87.7694417733,39.5687818066,90.42857880860001,3.29243953503,3.68660369205,189,SIC
37,6652137,9.7,1,4,1425.0,138.2,Strada Provinciale 59 Climb,_sd`FaqhyAe@pBIj@?l@Fn@DtAIRCRu@jBOf@OJU\Ub@Y|@GLGV]p@Sp@In@Dt@GjAC`AD`BM~EH|@@r@BPKvAKXw@`@MVGn@Kj@Of@Sb@k@`Co@~BYx@GBKPMf@]b@sArE[r@GR_@x@IVc@lBC^YvA@J,2,False,36.892804,14.794573000000002,36.896985,14.78025,it,Modica,1.8920946026900003,23,87.00141879719999,39.3011431872,89.3123705658,4.45198957406,4.8559365165,78,SIC
38,6652158,4.9,1,4,2494.3,122.8,Strada Provinciale 107 Climb,_wn`FwnnyAw@a@MK}@y@m@q@y@oAw@qBo@kBYi@q@k@yCcBUKYCIDKPCTHf@T`@bA`A\`@Rj@Bh@Ij@w@bBOXSf@q@lASf@i@hBGRC\aAhDc@x@e@`Ag@x@gBjDaEnHa@`AE^?`@\hDJlFHfB?r@[`DE|@Bv@^rDNhBC|@S`Ac@`Ag@d@c@V]JuBf@qE|@cE~@UFc@ZSVy@zA,2,False,36.944642,14.824921,36.954595,14.810884,it,Modica,2.00860017176,25,82.8631831422,37.6797845297,83.4070988687,8.011481950110001,9.22359756597,102,SIC
39,16542992,9.4,1,4,1168.3,109.4,S. Giurgiuzzu 2°tratto,ivd`FqahyAsAbCSl@Yj@_@dAKp@AZBp@Gr@Cx@@~DG~BLlDGz@GZSNYLWXShAiAxDo@nCa@pAg@dAQT[p@y@tCm@xAk@zAc@rBS|AIP,2,False,36.89333,14.79209,36.89702800000001,14.780313,it,Modica,2.17609125906,23,86.9829417064,39.2766450867,89.30907480379999,4.35650293037,4.7683517677900005,150,SIC
40,16543007,8.4,1,4,1592.1,138.0,Cote de San Giurgiuzzu,asd`F}}hyAc@vFf@`Cc@vBQjA?b@JfCYhA[`AKTsAbCSl@Yj@_@dAKp@AZBp@Gr@Cx@@~DG~BLlDGz@GZSNYLWXShAiAxDo@nCa@pAg@dAQT[p@y@tCm@xAk@zAc@rBS|AIP,2,False,36.892815,14.79663,36.89702800000001,14.780313,it,Modica,1.8920946026900003,23,86.9827553116,39.306956237399994,89.26788690149998,4.57475918891,4.97313613502,78,SIC
41,10320099,5.5,1,4,1683.6,92.8,Salita Cementata Torrente Gioi,cuc`FozszAo@Qq@VwCnDc@d@qAx@oBjBi@l@]r@a@j@e@`@i@\q@PqC~@}Ax@s@ReFpC]t@@zBCnCWxBA`ADxBFx@Lz@B|@[x@c@~@Sz@OzBC~@Kx@Qv@Yz@g@lBCz@LlC@fAc@n@g@f@,2,False,36.88802800000001,15.016241,36.895669,15.002610999999998,it,Noto,1.8920946026900003,18,86.7212998931,39.973088417,86.9478469286,7.18171376747,10.6502856615,78,SIC
42,5964388,4.4,1,4,3543.0,157.6,noto san corrado,e}e`F_h~zAqDjE_@Zs@d@OHw@PaDd@u@Bg@GgB}@y@UcBy@}Am@WIYE}DKgCKwCBcBLeAPsCb@g@NuB`A_ClAe@j@uApC[d@a@ZwCfBo@h@e@p@i@|@gAjAa@PgATc@?w@K{As@SEc@EmADaBb@c@FqAEeAOuB{@s@U[GiACaCDo@C[EYKsBiAWKQEwAZaBNSAi@UQCc@D{@VQA_@OG?QBMLa@x@e@`@oBnAeD~BYJc@Hs@Aa@GsBo@sAq@_@Ii@Ea@?YBaAb@k@Pi@A{@KOGMKaAkAUSIAQ?GB[RmBjB,2,False,36.899552,15.069605,36.92843,15.064515,it,Noto,2.69196510277,29,85.88685356399999,39.8866600316,85.7101534524,3.5927061422000004,6.67530213822,492,SIC
43,9482185,3.5,3,2,14595.3,512.8,Salita sp 24 Noto-Testa dell'Acqua by L.B.Siculus,g}b`F}{|zAJv@?LQ|@Wx@Qz@e@bFOp@uAtDcChHQp@oApFwApFMz@]|Cm@nCaAnDe@tA}@~B_@bBm@lBQv@G~BKbAg@xBg@`DgAtC]l@yBlCyBjDwAnDcAvAsAxA_@d@Wj@a@zAUh@_@f@]X_Af@_@LeB`@a@Fc@@sAMU?a@D_AV_@Dc@Ca@Qc@Ka@?a@H_@PgB`Aa@Jc@@a@Ga@KiAi@WQ[]q@aA][_@OkAIcAc@aAo@a@Kc@Ha@PcAj@cBv@_@ZqArBYj@Wz@c@rBWx@iExJaE|JmAjCo@nAo@`A[^eB|Ac@d@_@j@]j@mAfCWl@_AnCc@zAYrAa@tB?d@Lb@|@|ALb@@n@OlAq@hCIlAKb@e@|@]HCiACi@Kg@S_@WW]M[A]JYN[Rk@n@kAvAWX[PkAFy@S_@@c@LSTgA|AWX[RyBt@aCjAqAf@{Ar@]L}@R]N_GpAcBP_DL}CI_@?_@Dc@VUTsB|B_@Za@Pi@?o@Io@OmBu@_AI_AHu@Vk@Zo@n@OX{@tBGh@JvAQf@wAxAY`@Uz@Bd@h@jACf@U^]^Y^Of@IjCOf@w@z@[j@O`@WtAAl@Lf@zAzAPf@Mt@iAtCOx@B|@Fz@p@hDx@rFjAzDN|@R`CJdCBbAK~@c@zB[dCYr@]l@Wl@Qz@g@j@m@h@e@r@]|@U`AUbC{@bEu@jEUbA[~@aBvDYx@k@nBQr@If@[|CKl@Mh@]n@_AdAS\Sf@q@hDYlBGr@?l@Fp@Pl@h@pA`ArDRj@bArBTh@Nl@Hx@?h@O~Cg@rJYb@}@A_@Be@H_@^Gt@Ht@Lr@~@hEHr@Br@?t@Er@Ip@Qr@]b@oAx@i@LwAJi@Hk@Lg@V]d@Un@YfB]h@a@d@e@\qAf@c@XaAv@e@PoALe@?e@Gk@O]AY^Jn@tAjBRh@Ln@Lx@Cr@Sh@a@`@iAbAg@\o@\o@PeB\u@Hu@BqDOs@@wAJcBHuABsBCiMYyCBgBFgBN{JpAuCh@aB^q@Jq@Em@]o@e@o@Ym@Ms@Iq@Aq@E{Co@s@EkBJcD^s@Lu@RmEpBeCr@_B~@i@b@kAtAk@^o@To@Rq@NiBLe@HuFbAm@RyAx@o@X}Ab@aGvAqBb@u@LiC@sACgAGcAMs@@K@{@Z,2,False,36.884204,15.062559,36.961033,14.974568,it,Noto,2.54530711647,28,87.18754447040001,40.1603995353,87.0811650768,3.39127724395,6.77839689972,351,SIC
44,7376808,7.6,1,4,1333.6,101.2,Salita Torresena,}eg`FklmzAJ@LFBDK`AA^Gd@EXOX{@fA_@L_@V]IUKKIOEEAIHBt@Ah@GPIr@EPg@fAOTITWPs@`@OLy@R_@@]MsAaASYBCDAt@?n@WHGRk@Aa@M[WS_@Mw@q@_AEi@Kg@Su@OYAKGk@C_AMmAY_AKy@SiBRu@E]@WCW@[AMB}@G[AUh@,2,False,36.906071,14.983262,36.913881,14.982039000000002,it,Noto,2.31386722037,20,85.19907099529999,39.5123464085,85.2114599778,10.4701144011,13.795194156900001,206,SIC
45,3253849,8.6,2,3,2144.2,184.8,Salita Durbo,{mk`FkauzAIPCj@EJKLS?_Bu@y@cASSGEMHOpAEDAAIgAIUU_@e@i@c@s@Yk@e@}AGI]SsA]Y]CMBQPw@Rm@DSHwCKmCSeAGq@OUYSC?OPAF?vAGz@CTITEn@INK@ACCu@Kq@KOIKMFEFCvAKd@KPEBKEWcAEMMMEDIXMTONM?EMAu@GYYa@QQQO_@QUCYHy@~@GT@\BJN\tAbBn@|ANb@?f@SZaAp@YJc@Fu@AUBgACe@@cAVgBn@s@ZQLSTMFK?_@EI@m@AqAVOCIIk@qA]k@,2,False,36.9278247468,15.0224602595,36.9370932877,15.0243041944,it,Noto,2.35602585719,31,83.38467764560001,39.0988689631,82.5310638893,8.63744768349,11.463607964500001,227,SIC
46,10605651,5.5,1,4,1677.4,111.6,Serra del Vento parte + dura,cog`FynvzAPf@n@fAPf@Dj@Cl@Kh@k@tBQbBMh@k@bAUQ?{@Gm@Ka@W_@k@_@a@Ce@La@T]XoBbCm@`@cAFi@Ki@EYD]PcA|AY\_@Vc@RyAf@k@TuAt@eBj@_Ad@a@NaAV_AZqEbAgBToDJc@?kCIa@@a@LyA~A,2,False,36.907549,15.029738,36.918517,15.023409,it,Noto,2.60959440923,31,85.0823990104,39.5949280523,84.7251967382,6.7929670353499985,10.0122303543,407,SIC
47,2417245,7.4,2,3,2237.4,166.4,Strada Provinciale 8 Climb,khc`FaomzAu@hAQJSB{@Wk@Wq@O}@]oA[_AYa@EsA@WBc@Jc@XQPGJK^c@h@kAlACj@a@\Md@KTAPBHF@FA`@m@NMPGL@HLCRCFg@Pe@Zm@Ro@ZWFe@`@k@Tg@\OLQTk@b@a@p@YT[Pm@l@OZWVEJQFiAz@I@EAIO?QDKj@s@LWHa@@UCUO_@@YPe@IOOBELOp@AXBXCNQDg@?M@GBOLENA`@BZCPi@f@]b@SP[d@_A~CWjA@b@Jd@Gl@SNUAKKAI?a@AIMUUUQEQ@KLKVKHE@[AMKMUGYASDc@@e@QWqAWQ@g@Eg@?]C[Dq@Te@DcA[,2,False,36.8859816995,14.983690855999999,36.8979564216,14.978660792100001,it,Noto,2.37839790095,19,86.88894945950001,39.970668092,87.41276360219999,9.96410820886,13.425436308399998,239,SIC
48,16271797,1.8,1,4,6059.2,138.8,S.C. / V.V.,omk`Fwk}zAg@d@wBdDWJk@C[Bm@LOF[T}@fAsAfB_A`AUZy@~@_B~@aBr@oAV}@Ju@Te@AUMSQOWMYOw@CgBFqAAWIUIMMEO?MBGFEHIZIr@K|A_@jCKxCKf@MXw@hAUd@cAbB{BzCgAfBiHzO]j@YXaAz@qAnA]`@w@hAg@hAeA`Bw@bAy@~@s@j@ILGZ@NXn@DRH~@CxACn@ONa@PU@kDWi@AOCQMMSCU@WNcABi@IQKMOEQ?yC~AWRIJI`@Ip@a@xBEFIBIEGKG]D]VeAFg@A[IWQK[CgDLYDUH_@\m@r@eBhBc@Vc@\cB`AeAr@oAf@s@b@aAv@oA|@cBdAeB~@[Lg@Vq@VcAj@}@^QNgAl@eAh@_@XQRo@hAuBnEkBlDSXUl@cAjBq@`Bs@nAg@h@qA`Ai@ZQRSNS\Ut@Yf@w@t@SXi@^MLe@Zc@RaBfAmCtB_BbAkAl@aA^SJe@H]?e@GsAUk@Gy@?]DiF|AeCbASLi@l@Yn@o@bBoAvCmAdCg@x@aAjAc@Zc@FOAaB[wAS,2,False,36.92776,15.065088,36.965733,15.03409,it,Noto,2.6857417386,29,83.4776268258,39.253775079099995,82.978818097,5.86115850317,7.995007730439999,485,SIC
49,3250976,6.7,2,3,3248.2,218.2,Strada Provinciale 24 Climb,skr`Fi`rzA_B|BMVuA~DKb@?`BGd@Yl@In@?ZDTVx@^n@FVjAnCDNL|ALx@Xn@Zn@zAvB`@jA\nAf@tAV`@pB~BRJt@DJHTZx@jBjAbCnBdDX|@^rBTlBLlGDd@Jh@f@hAFTR|@B`@GnAIh@[pAGdAHhAd@lCThBDbAD|GPfCCjAYvBYdDAVD~AQv@cBdG[r@cArB]xAKTkAtBu@~AWnA_AbIo@zB{@bC_AfDSlASzCEJ,2,False,36.9633034151,15.0069303531,36.9625228923,14.974605459700001,it,Noto,2.5728716022,31,80.53167369890001,38.1131278186,78.7325968449,11.9006921368,14.147078739400001,374,SIC
50,9053021,2.2,1,4,6992.0,159.7,Salita da villa Messina a Testa Dell'Acqua by L.B.Siculus,}ss`FmdwzAUj@}@Xu@^INIbAFt@d@hEN~@ZdAf@h@J@p@]l@]Ed@]j@Ql@Gp@GtCEt@qBjKGpABfBWz@qBvBi@~@]bA[bCGZ]l@q@z@]n@Ur@GZC|@?NPz@^|@j@dA^x@Vx@b@rBVr@\j@h@Xp@?l@H^f@Xn@Pr@Jt@LpB@d@Gn@sA|CQh@WfCIh@Ud@Kd@`@E`@[b@Mp@Cj@Vb@n@XbA^dAf@j@fAx@d@n@`CbE`@nA\`Dr@|@p@^LBt@EpAOr@Sz@m@jBcBJA|BRp@[`@aAd@{ARc@`@o@ZYr@WH@R~@AvA@fA@RhAtCTXx@NLAl@HLn@?r@Q|@Wn@gBrDq@xAg@lDOf@Wf@{AvB[j@iAbDOp@?lBOn@Yp@@~@X~@pBnENv@J`ANbA\x@b@r@dAzAZp@nA|Df@v@rA~Al@^r@Fb@l@|AfDjC|ERd@^bBVjBHz@RfHRz@h@hATbA?dAK~@a@tBE|@D~@p@vDJz@Dx@FjIH|@D`ACr@m@rFEz@Bx@Az@Qv@cAhDq@lByAvCOz@[v@gAlBk@fASv@w@dHM|@Sx@wC`JO|@,2,False,36.969756,15.03319,36.962387,14.975607,it,Noto,2.42488163663,31,80.000291062,38.0658228623,78.1017310378,10.810731078699998,12.3923624769,266,SIC
51,6198303,9.1,1,4,1323.8,120.6,Strada Statale 115 Climb,kcm`Fi|q{AoH}Ek@i@kCcBmCsBeF_Ea@a@kA_AqBgBgD_DY[y@iAkAaBs@kAmK_O,2,False,36.936385,15.17013,36.945692,15.179242000000002,it,Avola,3.18155777386,21,83.50478209,39.1581734628,85.6935914818,3.06257974853,6.96195284965,1519,SIC
52,1628511,6.2,1,4,1753.6,108.3,Sp73 Climb,eut`Fg`u{AuAjII\U~A]vAYlBSdAa@dB]fBeBfHSpAq@vCm@rBkA`F_@|@iBtCe@p@Op@YdBG`CIn@DVA~@Ih@@J`@JN?LEZQJCDFAXSf@Sp@q@jA_A~B{@`Ba@Vg@JYJk@DO?ICu@AWEID?HHPb@b@P@RGV?PH,2,False,36.975070078200005,15.186124418699999,36.9802279237,15.1708006676,it,Siracusa,2.57749179984,21,80.29291305560001,38.2222152684,82.5427750013,7.54167508622,9.83172331721,378,SIC
53,1339908,3.7,1,4,2281.3,84.6,Strada Statale A Scorrimento Veloce Orientale Sicula Climb,wxvaFgbmsAuCpD{A~Ak@b@k@^m@Xk@TeAVaANmNjAgCVu@La@LeA`@aAn@m@j@c@f@Yb@Wf@Uf@]dA]~AQ~AIjBDrAh@tF?z@Pt@l@lFH~ARtBTtBZrBRpBJhB\fCb@dEN~ABlA?zAGpA[nC[|AQl@a@lAe@bA,2,False,37.149729766,13.8347692229,37.1572016459,13.8164006174,it,Licata,2.5693739096200003,8,103.165957436,27.661188438499998,115.547660201,21.614909743000002,22.5737339279,371,SIC
54,5831231,8.3,2,3,2076.8,173.2,Strada Provinciale 63 Climb,c|xaFylpsAYDWH_ExEu@r@oAxAOHYHUA]EODQlAGNCBSGUQ]Qe@CSFOVOJGHQHg@HSFKPAX@TJb@Ht@LpB?RGl@Fr@AV]dBCZBPTl@Lv@T~@J~ANl@HNfAjAh@d@d@VX`@J|@?h@GdADnAGz@Mp@AVHp@X~@@RERQZc@`@uA|AOJc@HAEEAWFY?c@Fg@?OEECJ@EE}@_@QEQ?UB]TCL@Td@nAPn@Hh@?RGXg@dAWVw@j@IHGVA`@ETGVUZSHI?SEGCS[i@gAWa@CB@JF?@EFDIHCE,2,False,37.160507,13.851815,37.166672,13.8383,it,Licata,1.99122607569,8,102.11963868299999,27.3166798919,114.59556639600001,22.4757004317,23.300883508600002,98,SIC
55,12160940,6.4,1,4,1699.7,108.0,GF Palma Salita Masseria,eqwaFmpisAMPQd@[`AId@M`@CBOJSDu@@c@HULSRYd@_@v@s@nAcBrGi@hCc@|Ac@~@sChEg@h@s@h@IJGNGXCj@GJKF_@@KHAz@Vz@Db@Av@CTW|@Wf@APBd@?\IbASbBk@nBc@z@q@nB[VOXWt@I`@?JLr@N^R\Tt@CRe@hAc@dBSl@Yh@_@pAGd@?HLTVL,2,False,37.153631,13.816558,37.159785,13.801223,it,Palma di Montechiaro,1.8195439355400005,8,103.536890829,28.044872233299998,114.936239253,19.9830818355,20.9792859677,66,SIC
56,12094352,10.5,1,4,965.2,101.4,Salita GF Palma ,{vyaFw{dsAfAMpAARC~Bk@dBu@`@E`@O~@Gt@K\AXE\Of@KFB?BAX?VCNAXDRPZRLJBf@@lBE^UF@HLh@lBP`@PXTXNH`@HTTTh@R~@LFv@Dx@TbAd@,2,False,37.164786,13.792764000000002,37.157879,13.790878,it,Palma di Montechiaro,1.7634279935599997,9,103.70439647399999,28.604928211100002,113.20787145799999,17.535348733699998,18.5395635605,58,SIC
57,14935935,8.0,2,3,2422.9,193.6,Salita del boschetto,{iyaFs`psAg@AMV?NIh@INIBOIYWUGM?[DYTk@FK?c@J[NGJBlANvADdDBVHf@AVOv@Ix@Db@r@vDBlALh@T\nAnAhA~@P^FV@v@EvCGjAI~@J|AEzA_@b@e@`@SX]T}@@m@DMDKAID]?MCa@OWQ]IO?[NOLGJCZXrABZRhA?l@OXKZS^SHGHI@[PSTKt@?JGTAVBHABUFSA[KWQWEm@fA]`CGbAAxDMGiCuH_@o@m@_@YGS?o@`@GD_@BSSi@mAC_@c@yB[i@Ug@[_B,2,False,37.162704,13.849863,37.169657,13.839513,it,Licata,1.95904139232,8,102.071841507,27.3503317391,114.42115007700001,22.2214531523,23.0359650571,91,SIC
58,14943759,2.3,1,4,6613.0,176.1,Saliscendi dopo il mare ,}fvaFi}bsAFMD_@Im@KwAWiAMw@?c@TkA@SCMUs@Sw@_@eBCsAIQWMu@KOi@]Uc@LmBAmALa@HOVBnCCpAGZKHe@HWLc@Zi@Pq@n@w@LaBMw@Ww@Ou@[MC]A_@FgBz@y@VMLSd@mCzEUR]LkATkC\c@jBB^r@tBJhAG`Ch@~BZz@Rr@Fd@?r@UfB?j@@RN`@NZEf@m@n@Cx@WpCGP_@t@e@r@oAhAWf@WXQHY?QE]Oo@{@k@i@m@[k@u@GOEUEu@Ms@k@eA_@g@UC{@DkD`Ao@VQB}@BMDWPQXEELsA?uCEeF@w@B_@V}Ar@{Cd@{BL}@Di@Ci@Ks@Kc@KY_CmEc@aAK_@Ky@?s@Fk@Li@Rc@Va@hAiAn@w@Va@To@l@kELe@Vi@v@s@hBeAzBmAfD}APOz@}@PWBIAGIK_@Ii@Y_@[oA{@}@g@{As@[KYG_@A]Gc@sAKSOQa@Qw@m@U_@Qc@_@wAKSO?c@P]BsAB[CMESUMYAKDi@@g@?GGEYFc@PYFeDXWJw@PoAf@}Bh@a@FmADsALQ?AOTYh@eAT]`@YJMX{@hAuAVm@FYLYF_@JSTOf@SZYZK^[Va@lA}@^{@ROJiBhBeEd@mA^a@n@g@`@Sd@Q^k@Xu@J{@t@kCBo@EcB_@g@Ag@\kAx@yBf@gB,2,False,37.146878,13.782771,37.159339,13.803112,it,Palma di Montechiaro,1.91381385238,8,104.911204126,28.771826404000002,114.791440256,17.8251227547,19.011337434,82,SIC
59,11565891,5.5,2,3,3791.8,210.0,SALITA STRADA RIESI,_ktaFabjtAsBiEo@iAq@aA_AiA{@i@gAy@g@YYWMMEKEe@BQr@iB`FcJXo@d@wAZwAV{@Da@GQMGU?yBv@c@J]?gAKuI}@]M{@i@q@Q_@CgA@g@MiBeAWUKS[uBe@kAWy@MaA?m@Lk@LY`CoBb@g@Xi@Ha@@[KoAIWQOe@SYA]Ho@`@UXaAzAIFMDO?WGq@]Wa@Qy@Ck@?oAMgBDy@d@gC@a@GYGQQSSKUG[BoBb@SJ_BjAYNSFi@AaASUOQYEg@H_@n@{@`BqBd@{@Jw@?aBDq@V{AzBuIb@mAl@qAH]@ICIGKKGQE}@EaAA]EYO]_@aAuBa@cAmAiGOc@MSIGQGYAk@RYFKJ,2,False,37.137287,13.983215,37.14787800000001,14.006353,it,Licata,1.4913616938299998,1,99.2781915649,25.8654767837,106.10687986399999,27.956602091599997,34.2943439207,31,SIC
60,1463983,6.2,1,4,1975.8,122.4,Sp8 Climb,{utaF_wxuA]P_BjAmBlAYBUQSAsABUDUJQPORYn@Up@GZCz@Lv@BXAZYjAWj@[j@s@`Ac@b@SNaA^QJe@l@OLOFQBS@QG]M{@i@w@a@g@QiDaAOA]Ds@Ti@d@MPUf@UhAQhDER[x@g@p@oBfDm@nAq@|@k@`@s@X[H_EV}@B}@J_@Hw@\gEtBuAx@YRWXi@z@,2,False,37.1390265744,14.222088964100001,37.1523501477,14.212257788399999,it,Gela,2.00860017176,5,90.4557001738,24.898992821500002,94.48077822540002,15.365830663499999,25.732507022300002,102,SIC
61,16027543,5.6,1,4,2205.5,126.0,Strappo Sp81 verso Gela,cgzaFoo_vAh@[VSbB{BpG_G^Q\MhEmAp@GzACh@Hd@RpAx@f@j@XV`@Pb@HdCPl@RZRVVjDlE`@b@h@XrC~@TBZCLGJIHMNs@L{CBQHMHKXIJ@^JhBz@v@b@VR\f@dC`GRTJDL@XITUP]Ns@Ju@HkACc@MgA?c@FOHIJG`AUp@Uj@YrD}Af@Yn@e@f@Y,2,False,37.167386,14.256729,37.152577,14.25904,it,Gela,1.43136376416,6,87.76955899010002,23.972951111,91.26144116430001,15.0503298939,21.5977823693,27,SIC
62,3806488,5.9,2,3,2902.3,170.9,Strada Provinciale 81 Climb,msqaFea`vAgCo@k@WaAg@a@Mc@BsATqDb@yCV_@@{@C}@K[KMOOi@Ii@MaCWkAEg@?SDSb@u@No@B]?]IYQOe@Q[CSBMF}@|@{AjB[X_B~@i@Xc@NgAX]Lo@^u@d@[N{Bd@W@MAeA_@a@AUL_@^ULOBW?qAIg@BeBd@g@Pm@Zc@HY@[CiBa@a@G]AoAHmE`@sCJiJB_FGkOB}@HcAXc@H]CuBc@]CeAA,2,False,37.123270612199995,14.259551083699998,37.1460852306,14.2599151097,it,Gela,1.6232492904,5,89.5780988664,25.254766504499997,91.2619066482,14.506839630999998,23.974221521900002,42,SIC
63,3806492,7.7,1,4,1115.2,85.7,Strada Provinciale 8 Climb,sb{aFyttuApCStASp^kH^EN@h@H~A^ZBRCPINMb@s@`@e@POt@]ZYf@w@\[TOfA_@`@S,2,False,37.1717831399,14.2012559529,37.1623941511,14.2044561636,it,Butera,1.9956351946,5,89.9468480893,24.142329037899998,92.95749172219999,16.951989093199998,25.217756522800002,99,SIC
64,12236999,4.5,1,4,3471.7,165.4,SP81 climb_1aParte,uuqaFgb`vAaAU_@Oc@W_Aa@_@AwCd@iGp@}AAs@Gk@OIGKOGSM_AMmBa@wB?OD[j@oAJk@@c@Ia@WU_@OW?i@L]Xe@h@eAzAYZ]TkCxAq@RYDq@Xi@XkAt@yAXu@JSCg@Qk@O_@FMFYXc@RU?aAGw@?iAXwAf@e@Rm@L]AmBa@{@I}@BoD\yAH}BHcHFqHGsO@u@Ns@Ti@Hg@Iw@UgAKkAEcB?u@EqCIe@BsAn@WFi@HuGLwGB,2,False,37.12363,14.259721,37.151352,14.259574,it,Gela,1.61278385672,5,89.5543968517,25.2436943974,91.2493922137,14.507625801700001,23.938601359899998,41,SIC
65,3806495,7.3,1,4,1220.1,89.3,Strada Provinciale 11 Climb,oupaFkewvAsBe@MIQUK[O{@YaAcAoCs@yBw@mBcDyHeA{BYi@k@u@wFsFa@g@KYI_@YkDOcAGSWc@cB_C_@o@_@kA]uB,2,False,37.1184887365,14.377986202,37.1247536223,14.3886954244,it,Niscemi,2.06445798923,9,84.9792451395,25.778654164000002,81.82742520880002,15.4339709665,16.3329580389,116,SIC
66,3806496,5.1,1,4,1582.7,80.3,Via Salso Climb,iwraFu~yvAg@[eA}@YQq@O}Dy@]A[@eFt@q@Dg@GqAg@o@O]AqANaAHg@ImCq@e@Iq@DeCb@U@e@G]KUQOY_@wAQY_@UcBw@}J}Ce@AY@o@HmB^sAP{Db@OAAE,2,False,37.1290178318,14.3922792748,37.1423691977,14.3948480766,it,Niscemi,2.05307844348,9,83.8982319772,25.4737093075,80.686004862,15.3849626739,16.1336548369,113,SIC
67,16646132,2.7,1,4,3627.2,98.4,salita Feudi del Pisciotto - fino alla rotonda,ezoaFoe}vAeAhAg@Vk@Sg@e@_@i@Gw@Vu@x@qBVy@J{@D{@G}@[u@c@o@i@k@y@O{FV{@NiD|@w@Vo@`@k@n@_GzHO`AL`A`BfJAz@m@jBYr@]r@eAbBsA`ByDzDc@v@@~AFpACnAi@|@q@x@u@r@}LnIkB|AmH`H}C`CgBpAw@d@y@`@y@^}@RaCR{BAsO[kFIuBKuBOy@C{@B,2,False,37.11411500000001,14.408723,37.13621,14.396020000000002,it,Niscemi,1.75587485567,9,83.9494051284,26.121913724299997,79.12718299720001,14.415094806199999,16.2686633782,57,SIC
68,4540757,3.4,1,4,2936.8,100.0,Strada Provinciale 10 Climb,k}oaFqibwAeBp@eAh@]JiATw@^]Ba@Jw@XUL]Jq@Zi@PSJUHkATQHiA`@u@JaA^Wp@Oj@CZGZMBMNL?BMFAAEEACHLR?HUt@ONkAb@s@NUB_BIm@OsBMGBi@?m@DcB`@u@@u@Jw@R_@N_BTWFWNqA`@a@Pe@Fe@No@`@IBq@F[?m@Gs@Ae@G{BReAp@k@h@kAd@e@b@iAh@wAb@ULUFk@D]FWA]Us@w@OIKCy@Ay@Q{AIQE_@E]K[GwB?mACy@Uc@Es@Eu@MuA_@a@G{@?a@EaBLUJsBr@q@ZoAZe@@@ICCSJMBo@Au@Gi@@mBG,2,False,37.114623,14.434976999999998,37.138689,14.429536,it,Caltagirone,1.68124123738,8,82.8691155175,26.2679598095,78.9413438385,12.979748640799999,15.9985388416,48,SIC
69,8308474,2.9,1,4,3085.5,90.5,seg.grande quercia -reina,amnaF_e~vAMBg@P]Pg@h@]Ng@D{@Ve@H_@RuAf@c@ASB_@RWH_@Ve@P]J_@EIFIVGUK\@JG^IBCP]j@EPu@pAc@h@SLGJI?[NW~@YAEFG?MNARMZSPGTYFYRO@i@Z]J_@Ag@TS@WFQLMKGCQHIA[DKPWPIPGASZEDI@s@t@SLO?OFCL?f@E?IHCe@OUESD?IMG??GI@SKc@s@JOAIPWBQDK?KBI?G`@e@JEH]DINOHW@e@JW@IDI?WF[Ka@IS?GIGEIGAm@o@Y[S]OKc@EYa@QCa@BMAOEULK?]NYDKEUHMAOIEJKGIBQNMDIFUFMTc@HOMg@BWIGLGBMd@Q?GDS@[XCRIMIH[LGd@QRGZSDOVIDCNI?o@b@UDU\GEGZATI\[VI^IBDx@GT?l@K^Vt@`@FYPFLIp@PFGHTGELBHFAHFFBCLB\^fAFf@FJLH?LMXOf@Mr@D`@EKMLK?EBK?EDK\OZKDGVEDCAKDOLGXWJEVIEDFBd@K@EPICEEQNIh@CBIGCNQ`@KDKEGBk@v@ULIJK@IVIJOFg@d@GNFXANFVCd@,2,False,37.10689,14.413767000000002,37.121928,14.402686,it,Niscemi,1.88081359228,8,84.1032265976,26.4296435312,78.6843251291,14.166514737,16.6002535567,76,SIC
